31.185828,-108.638394,20070416
29.717353,-106.395639,20070416
28.667089,-106.13975,20070416
31.214439,-107.007308,20070421
30.500931,-106.389922,20070421
31.201742,-108.346503,20070421
31.423939,-107.003439,20070424
30.872389,-107.573944,20070505
35.056514,-109.951414,20070606
36.886519,-112.201183,20071017
33.649039,-105.385339,20071017
37.00505,-111.313444,20071221
36.712319,-111.9797,20071221
31.070622,-107.235939,20071225
30.724033,-106.458178,20071225
29.695331,-106.024144,20071227
30.811197,-106.516669,20080106
31.198972,-107.822453,20080107
30.8987,-107.096483,20080107
32.617375,-102.569817,20080223
32.503561,-102.756867,20080225
31.148942,-108.215719,20080302
29.776736,-107.367358,20080305
29.316192,-106.398097,20080305
29.056983,-106.175908,20080305
35.587453,-105.564728,20080313
31.14245,-108.508336,20080314
33.125203,-106.430506,20080314
29.429647,-106.611056,20080314
33.397086,-102.904744,20080314
32.450344,-102.353078,20080314
28.74305,-106.2363,20080316
29.757522,-107.849839,20080316
31.192933,-108.450442,20080409
31.173311,-108.029528,20080409
30.556239,-106.518481,20080409
29.610508,-106.357267,20080409
32.467608,-108.110861,20080410
30.814914,-106.319183,20080410
34.703461,-105.664692,20080410
33.258461,-102.995967,20080410
36.2611,-111.221325,20080415
36.034278,-109.980472,20080415
35.968139,-108.813175,20080415
31.277489,-108.091681,20080416
31.650103,-107.148233,20080420
31.69755,-107.12065,20080423
32.764589,-102.829283,20080424
31.262808,-108.048367,20080430
35.764425,-108.755994,20080430
36.181194,-111.534331,20080430
35.148928,-111.001164,20080430
31.170142,-107.955939,20080501
32.35315,-107.951039,20080501
32.829853,-106.780497,20080501
30.541769,-102.415094,20080501
33.647428,-103.021131,20080501
33.350636,-102.614261,20080501
31.153261,-108.488453,20080506
31.140692,-108.633869,20080512
33.137078,-106.666856,20080512
31.156814,-108.446897,20080513
32.351936,-109.99245,20080521
31.181928,-108.365536,20080521
32.442683,-107.853322,20080521
29.293344,-104.321311,20080522
31.472503,-107.815919,20080522
31.341803,-107.971839,20080523
31.110889,-108.662306,20080604
32.179317,-107.849742,20080605
29.594283,-106.602539,20081208
30.787567,-106.733464,20081208
30.530047,-105.769764,20081208
32.547606,-103.892119,20081214
29.230153,-104.308122,20090210
29.544456,-106.106414,20090210
38.742225,-112.724922,20090304
34.631772,-109.152353,20090305
35.153922,-105.544219,20090307
36.963258,-111.363564,20090322
35.032231,-110.730694,20090322
31.142439,-108.717864,20090326
36.714819,-111.799239,20090329
35.144647,-110.95635,20090329
32.617158,-103.969644,20090330
33.395847,-102.947517,20090330
32.045931,-104.785808,20090331
39.665928,-111.213128,20090401
34.950653,-110.554081,20090403
36.140531,-111.572836,20090403
34.56765,-106.427917,20090404
32.084089,-102.490283,20090404
32.482169,-102.872594,20090404
35.647667,-108.742447,20090408
34.902528,-111.009917,20090408
35.226664,-111.123011,20090408
36.469053,-109.702522,20090408
33.068194,-102.669183,20090409
34.024364,-102.830414,20090409
32.045428,-104.796322,20090412
35.019303,-110.938419,20090415
36.029875,-111.667536,20090425
34.956006,-110.764111,20090425
34.312822,-105.517203,20090426
33.283536,-105.264678,20090426
36.138986,-111.505347,20090930
35.209242,-111.031981,20090930
34.91185,-110.923125,20090930
35.225825,-110.791069,20091004
35.738333,-111.265386,20091005
35.140889,-110.017522,20091005
32.773231,-105.306442,20091027
28.989403,-104.592103,20100228
30.901022,-104.784719,20100307
30.035889,-103.245111,20100307
29.469236,-102.723739,20100307
29.889525,-101.319236,20100308
33.311881,-102.709239,20100310
32.235942,-109.69145,20100326
31.493,-107.901861,20100326
31.054267,-107.694361,20100326
30.368536,-107.250608,20100326
35.258681,-110.994878,20100331
34.829597,-110.669461,20100331
31.189692,-108.052003,20100401
30.87275,-107.803453,20100401
30.0024,-107.396269,20100401
36.925789,-111.538919,20100405
34.714481,-110.983108,20100405
35.024414,-110.718572,20100412
31.224603,-108.505975,20100422
29.247889,-104.319164,20100422
29.260692,-104.636325,20100423
36.126003,-108.553075,20100424
36.650539,-111.56305,20100428
35.033372,-110.719825,20100428
31.734106,-108.293247,20100429
30.683403,-104.378544,20100429
32.248558,-108.450239,20100429
35.476975,-110.560614,20100505
36.093828,-108.828017,20100505
35.267631,-110.996169,20100506
36.914094,-111.480422,20100509
35.068197,-110.647472,20100509
36.371667,-102.684536,20100510
32.340367,-104.506414,20100510
34.379481,-103.363319,20100510
36.213314,-111.326214,20100511
34.481125,-110.69825,20100511
36.212789,-108.708164,20100511
35.731692,-105.741075,20100511
35.481656,-110.949544,20100521
35.921092,-108.6186,20100521
35.834297,-105.848481,20100521
34.874497,-111.016917,20100522
35.382794,-108.656764,20100522
35.452797,-105.709017,20100522
35.4365,-111.031747,20100523
35.544794,-108.454003,20100523
35.487661,-105.568444,20100523
35.176156,-110.916661,20101007
31.423394,-109.524844,20101007
31.282564,-108.029247,20101128
31.094508,-107.990811,20101230
32.316,-109.328481,20110208
31.143675,-108.058175,20110208
30.891525,-107.679933,20110208
32.998314,-102.901233,20110224
31.424078,-107.129328,20110227
28.776794,-105.526678,20110227
32.383894,-114.490508,20110307
32.567878,-109.740992,20110307
32.253056,-107.952103,20110307
31.221953,-107.761694,20110307
31.106753,-108.284969,20110321
30.806531,-106.984831,20110321
31.992261,-110.904564,20110403
30.959619,-110.332528,20110403
30.603572,-106.490842,20110404
32.885222,-103.046169,20110406
33.296022,-102.623194,20110407
31.276053,-107.997186,20110409
30.385442,-107.511222,20110409
28.838828,-106.018811,20110409
31.714733,-107.859258,20110414
31.764467,-107.326408,20110415
31.787639,-107.623525,20110418
31.688508,-107.119892,20110420
31.248231,-107.418392,20110424
33.236217,-102.824225,20110425
32.150478,-107.635261,20110426
30.768753,-106.742419,20110426
36.405806,-111.310822,20110426
31.549092,-107.286858,20110429
31.433861,-107.245558,20110430
32.179847,-103.263064,20110501
31.391539,-101.759747,20110501
31.249075,-107.8794,20110519
31.547653,-107.181667,20110520
31.04455,-106.701194,20110520
35.415344,-110.629592,20110528
31.269622,-107.849839,20110529
35.526219,-110.43435,20110529
36.316481,-108.329186,20110529
34.019075,-109.298311,20110604
36.713922,-111.064994,20111005
35.375031,-111.011722,20111005
30.187281,-105.716469,20111105
30.813589,-106.339903,20111105
31.145911,-108.142139,20111105
36.269953,-109.889039,20111105
34.786806,-109.828819,20111105
31.224136,-108.076183,20111107
30.895244,-106.200011,20111121
36.375783,-110.015314,20111121
34.459953,-102.444733,20111126
30.794189,-103.138103,20111126
31.5858,-103.638386,20120121
28.736783,-102.854294,20120121
32.176347,-102.777744,20120121
34.403428,-102.876508,20120121
32.238631,-102.822022,20120215
33.147419,-102.757131,20120215
33.445964,-102.777975,20120222
33.057711,-102.722133,20120225
32.159089,-107.022147,20120302
31.805889,-107.003308,20120306
31.226675,-108.044986,20120307
30.273339,-106.797692,20120307
30.884239,-107.773186,20120307
29.678622,-106.290139,20120307
32.494881,-107.528672,20120307
31.267953,-107.755367,20120317
36.768433,-109.505667,20120326
36.425917,-108.867619,20120326
31.6305,-106.7786,20120326
31.641692,-107.010808,20120331
31.392717,-107.672203,20120401
35.518206,-111.032567,20120401
31.590147,-107.469108,20120402
37.732497,-106.035964,20120406
31.491519,-107.449975,20120411
35.589042,-110.965122,20120411
31.205222,-108.084883,20120414
30.812661,-107.985742,20120414
29.943047,-107.577097,20120414
32.167019,-107.774444,20120414
32.742039,-102.658625,20120415
31.543708,-107.359953,20120419
31.3197,-107.906856,20120426
34.030233,-103.240617,20120427
33.213436,-103.795508,20120427
31.465461,-107.059311,20120502
30.885481,-106.897356,20120502
31.619169,-107.072036,20120505
30.6599,-105.404553,20120510
31.365703,-107.900606,20120518
34.551153,-110.193044,20120518
36.277778,-111.235081,20120518
31.599967,-107.459453,20120518
31.601906,-107.554278,20120520
31.648669,-107.537383,20120522
33.118497,-108.904689,20120522
36.93745,-111.597436,20120522
